Subject_ID,Montage,Analysis,ROI_Mean,ROI_Max,ROI_Min,ROI_Focality,Grey_Mean,Grey_Max,Grey_Min,Normal_Mean,Normal_Max,Normal_Min,Normal_Focality,ROI_Mean_STD,ROI_Max_STD,ROI_Min_STD,ROI_Focality_STD,Normal_Mean_STD,Normal_Max_STD,Normal_Min_STD,Normal_Focality_STD
sub-130,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.055039,0.062696,0.049535,2.206443,0.000000,0.000000,0.000000,0.020609,0.055340,0.000149,1.858622,-0.291756,-0.278845,-0.284978,1.061691,-0.244295,-0.171726,-0.313543,1.038476
sub-131,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.302177,0.316108,0.284852,2.853237,0.000000,0.000000,0.000000,0.057313,0.192155,0.000610,1.339487,1.759281,1.641292,1.914061,1.835251,0.624570,1.210980,-0.250953,0.312802
sub-132,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.014990,0.016152,0.013678,0.507731,0.000000,0.000000,0.000000,0.003650,0.010733,0.000082,0.323403,-0.624124,-0.631518,-0.620065,-0.969950,-0.645761,-0.622544,-0.322633,-1.107538
sub-133,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.323442,0.362668,0.238005,2.666606,0.000000,0.000000,0.000000,0.052571,0.187644,0.000125,1.055744,1.935759,1.994078,1.476278,1.612043,0.512317,1.165388,-0.316768,-0.083832
sub-134,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.021197,0.026679,0.018475,0.824801,0.000000,0.000000,0.000000,0.015864,0.020018,0.006548,1.481781,-0.572613,-0.551751,-0.575231,-0.590738,-0.356632,-0.528711,0.555124,0.511707
sub-136,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.341010,0.386599,0.297404,3.059614,0.000000,0.000000,0.000000,0.120629,0.316090,0.000369,2.594971,2.081555,2.175411,2.031366,2.082076,2.123379,2.463509,-0.283657,2.067786
sub-137,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.297133,0.320982,0.277083,2.719875,0.000000,0.000000,0.000000,0.093740,0.233300,0.000621,2.032151,1.717415,1.678218,1.841464,1.675752,1.486864,1.626806,-0.249398,1.281045
sub-139,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.048208,0.052540,0.042886,2.205358,0.000000,0.000000,0.000000,0.008730,0.032913,0.000138,0.870061,-0.348449,-0.355798,-0.347114,1.060395,-0.525499,-0.398381,-0.314977,-0.343389
sub-140,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.012516,0.013798,0.010884,0.745793,0.000000,0.000000,0.000000,0.006193,0.011362,0.000113,0.839819,-0.644655,-0.649353,-0.646174,-0.685230,-0.585550,-0.616183,-0.318438,-0.385663
sub-141,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.032432,0.033477,0.029191,1.011035,0.000000,0.000000,0.000000,0.008573,0.024659,0.000078,0.663204,-0.479372,-0.500244,-0.475091,-0.368004,-0.529224,-0.481804,-0.323143,-0.632546
sub-142,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.309308,0.342931,0.283070,2.725438,0.000000,0.000000,0.000000,0.126478,0.306473,0.000300,2.709029,1.818458,1.844530,1.897409,1.682405,2.261854,2.366320,-0.292955,2.227224
sub-ernie,flex_spherical_x36.1y14.14z0.33r5.0_focality_maxTI_mapped,sphere_x36.1_y14.14_z0.33_r5.0,0.011099,0.012631,0.010116,0.508118,0.000000,0.000000,0.000000,0.005709,0.010105,0.000504,0.625722,-0.656422,-0.658197,-0.653350,-0.969487,-0.597019,-0.628894,-0.265348,-0.684940
AVERAGE,ALL,SUMMARY,0.090194,0.099497,0.080030,1.318733,0.002259,0.010136,0.000389,0.030929,0.072332,0.002459,1.115715,0.120494,0.131976,0.107009,0.836127,0.042244,0.098947,0.007367,0.715381
